5;0.29;0.03;0.21
6;0.29;0.03;0.21
6;0.29;0.03;0.21
6;0.32;0.041;0.24
7;0.325;0.04;0.25
6;0.335;0.0495;0.25
7;0.35;0.0495;0.235
6;0.35;0.046;0.25
9;0.355;0.0735;0.27
6;0.36;0.062;0.27
7;0.36;0.053;0.27
6;0.375;0.065;0.28
7;0.375;0.0605;0.275
7;0.395;0.078;0.29
7;0.405;0.0805;0.25
8;0.415;0.0925;0.325
7;0.425;0.0985;0.315
8;0.43;0.105;0.32
7;0.435;0.095;0.325
8;0.45;0.129;0.33
7;0.46;0.1375;0.35
10;0.47;0.145;0.365
10;0.47;0.145;0.375
8;0.475;0.1365;0.365
9;0.505;0.167;0.39
12;0.505;0.185;0.395
10;0.505;0.1535;0.385
9;0.51;0.2035;0.455
9;0.515;0.168;0.4
9;0.525;0.1765;0.41
9;0.53;0.196;0.43
9;0.53;0.185;0.405
11;0.545;0.2385;0.44
10;0.55;0.2675;0.47
9;0.56;0.253;0.41
9;0.565;0.2475;0.445
10;0.57;0.245;0.435
9;0.58;0.2625;0.46
10;0.59;0.275;0.465
10;0.6;0.2425;0.45
12;0.605;0.295;0.445
10;0.61;0.341;0.49
14;0.625;0.3925;0.515
9;0.66;0.386;0.515
5;0.255;0.025;0.19
5;0.27;0.0285;0.195
5;0.28;0.033;0.215
6;0.285;0.027;0.215
8;0.32;0.057;0.255
8;0.325;0.054;0.24
8;0.385;0.0725;0.28
7;0.395;0.082;0.295
7;0.4;0.105;0.305
8;0.405;0.087;0.31
7;0.415;0.0805;0.305
6;0.42;0.087;0.315
9;0.44;0.11;0.305
8;0.445;0.12;0.32
8;0.45;0.135;0.35
8;0.455;0.1335;0.355
8;0.46;0.132;0.345
7;0.46;0.116;0.345
7;0.465;0.121;0.36
9;0.465;0.1275;0.355
7;0.475;0.1955;0.38
8;0.48;0.158;0.35
8;0.485;0.1635;0.39
8;0.49;0.139;0.37
9;0.5;0.2385;0.39
8;0.5;0.1785;0.38
7;0.505;0.1515;0.385
8;0.525;0.1455;0.385
8;0.535;0.1795;0.42
8;0.535;0.2035;0.42
10;0.54;0.2365;0.385
9;0.54;0.1845;0.42
9;0.545;0.231;0.43
9;0.55;0.213;0.41
11;0.55;0.209;0.42
9;0.565;0.238;0.44
8;0.58;0.2605;0.45
7;0.58;0.192;0.435
11;0.585;0.356;0.485
9;0.595;0.262;0.465
10;0.6;0.3375;0.47
8;0.61;0.22;0.43
8;0.61;0.372;0.48
9;0.62;0.2725;0.49
9;0.645;0.339;0.495
8;0.65;0.32;0.5
10;0.665;0.4275;0.525
11;0.685;0.49;0.55
12;0.69;0.462;0.54
10;0.705;0.488;0.57
10;0.71;0.28;0.5
11;0.72;0.479;0.585
12;0.72;0.602;0.575
10;0.73;0.4935;0.555
17;0.775;0.6585;0.57
8;0.505;0.175;0.39
10;0.53;0.245;0.425
11;0.505;0.21;0.385
7;0.405;0.095;0.305
7;0.415;0.095;0.3
11;0.5;0.22;0.39
7;0.425;0.125;0.33
8;0.47;0.175;0.35
10;0.4;0.115;0.31
10;0.37;0.085;0.29
19;0.5;0.215;0.38
9;0.41;0.095;0.31
9;0.375;0.085;0.29
11;0.49;0.165;0.385
10;0.585;0.285;0.48
14;0.595;0.365;0.455
15;0.675;0.6;0.55
27;0.665;0.885;0.535
13;0.62;0.335;0.49
5;0.325;0.045;0.25
9;0.455;0.125;0.355
8;0.525;0.175;0.405
7;0.385;0.08;0.29
4;0.13;0.0035;0.095
3;0.18;0.009;0.13
6;0.31;0.045;0.225
7;0.375;0.08;0.29
8;0.48;0.185;0.38
9;0.455;0.145;0.37
7;0.425;0.11;0.325
9;0.475;0.145;0.36
11;0.435;0.13;0.35
6;0.29;0.035;0.21
7;0.385;0.09;0.295
8;0.47;0.15;0.375
10;0.5;0.185;0.4
7;0.4;0.085;0.31
12;0.62;0.4;0.51
12;0.595;0.245;0.47
9;0.585;0.295;0.455
6;0.32;0.055;0.24
10;0.52;0.215;0.41
9;0.44;0.13;0.35
8;0.44;0.12;0.33
12;0.565;0.18;0.425
9;0.56;0.335;0.425
10;0.59;0.31;0.455
16;0.57;0.295;0.465
14;0.68;0.465;0.53
10;0.45;0.16;0.36
7;0.32;0.05;0.24
9;0.46;0.125;0.35
10;0.47;0.155;0.37
9;0.455;0.135;0.35
9;0.415;0.11;0.325
11;0.465;0.185;0.35
12;0.46;0.17;0.375
8;0.415;0.115;0.31
7;0.27;0.036;0.195
10;0.445;0.1505;0.355
18;0.745;0.5855;0.585
8;0.4;0.0935;0.3
5;0.28;0.035;0.2
10;0.55;0.265;0.44
16;0.58;0.435;0.46
12;0.61;0.49;0.5
17;0.62;0.725;0.495
14;0.56;0.285;0.42
12;0.64;0.41;0.51
19;0.69;0.57;0.55
17;0.715;0.885;0.565
11;0.71;0.49;0.565
9;0.55;0.29;0.47
5;0.375;0.095;0.305
9;0.61;0.3;0.45
6;0.38;0.085;0.28
5;0.37;0.07;0.275
6;0.335;0.045;0.235
4;0.165;0.005;0.115
7;0.285;0.04;0.21
6;0.19;0.01;0.13
5;0.215;0.01;0.15
10;0.595;0.23;0.465
13;0.645;0.355;0.5
12;0.575;0.35;0.45
20;0.57;0.405;0.45
14;0.58;0.395;0.45
15;0.595;0.34;0.48
14;0.595;0.445;0.47
21;0.625;0.445;0.42
16;0.535;0.26;0.42
13;0.55;0.355;0.43
6;0.495;0.35;0.4
6;0.32;0.045;0.235
9;0.445;0.13;0.34
9;0.52;0.185;0.4
14;0.495;0.26;0.385
12;0.47;0.17;0.37
10;0.49;0.195;0.37
11;0.58;0.315;0.47
15;0.645;0.455;0.495
14;0.575;0.3;0.485
6;0.215;0.02;0.17
13;0.43;0.12;0.325
5;0.26;0.045;0.215
11;0.37;0.07;0.28
10;0.405;0.125;0.305
6;0.27;0.03;0.19
21;0.68;0.585;0.55
13;0.65;0.44;0.515
25;0.645;0.51;0.49
19;0.57;0.295;0.405
18;0.615;0.47;0.48
7;0.42;0.13;0.345
6;0.275;0.042;0.22
5;0.29;0.04;0.225
8;0.42;0.135;0.34
16;0.625;0.665;0.525
27;0.55;0.525;0.465
18;0.66;0.61;0.505
17;0.565;0.35;0.47
13;0.595;0.52;0.495
17;0.63;0.57;0.51
8;0.43;0.155;0.325
10;0.455;0.175;0.35
7;0.33;0.065;0.26
13;0.515;0.25;0.415
14;0.495;0.27;0.39
13;0.485;0.19;0.375
8;0.535;0.2;0.46
17;0.58;0.385;0.465
13;0.625;0.53;0.525
14;0.555;0.39;0.455
9;0.55;0.265;0.425
13;0.59;0.28;0.475
7;0.355;0.08;0.28
7;0.275;0.03;0.2
12;0.505;0.215;0.39
7;0.37;0.075;0.28
13;0.555;0.275;0.43
9;0.505;0.25;0.4
9;0.56;0.295;0.445
17;0.595;0.35;0.475
14;0.57;0.295;0.45
13;0.6;0.415;0.48
15;0.56;0.33;0.435
17;0.585;0.4;0.465
8;0.46;0.11;0.335
8;0.46;0.16;0.36
12;0.415;0.125;0.315
11;0.435;0.125;0.32
7;0.475;0.185;0.38
10;0.465;0.165;0.36
11;0.355;0.085;0.28
9;0.46;0.205;0.375
10;0.38;0.105;0.325
9;0.47;0.15;0.365
6;0.36;0.075;0.27
12;0.585;0.315;0.455
11;0.655;0.415;0.59
13;0.6;0.38;0.485
14;0.57;0.38;0.46
11;0.645;0.36;0.5
14;0.65;0.53;0.495
12;0.51;0.24;0.395
8;0.52;0.175;0.38
13;0.495;0.285;0.415
8;0.43;0.135;0.335
13;0.59;0.295;0.465
10;0.55;0.32;0.46
11;0.585;0.27;0.43
17;0.58;0.3;0.455
13;0.62;0.32;0.51
14;0.59;0.345;0.45
13;0.72;0.62;0.575
14;0.635;0.36;0.51
15;0.61;0.42;0.48
13;0.545;0.295;0.445
12;0.57;0.255;0.45
18;0.6;0.32;0.475
14;0.52;0.25;0.41
15;0.635;0.58;0.51
13;0.67;0.37;0.52
15;0.695;0.685;0.57
20;0.655;0.445;0.525
14;0.62;0.355;0.48
19;0.6;0.425;0.475
9;0.51;0.17;0.405
10;0.525;0.195;0.405
9;0.44;0.155;0.375
8;0.485;0.185;0.415
10;0.495;0.175;0.385
7;0.435;0.125;0.345
9;0.405;0.1;0.315
9;0.42;0.1;0.33
9;0.5;0.195;0.395
7;0.385;0.1;0.305
6;0.33;0.06;0.265
10;0.58;0.285;0.475
6;0.325;0.065;0.27
10;0.475;0.185;0.375
9;0.38;0.095;0.3
6;0.34;0.055;0.26
12;0.525;0.22;0.425
10;0.52;0.285;0.415
13;0.535;0.25;0.45
8;0.475;0.17;0.36
7;0.415;0.125;0.325
8;0.495;0.165;0.385
10;0.48;0.21;0.405
10;0.52;0.23;0.425
9;0.46;0.195;0.375
11;0.58;0.265;0.455
11;0.59;0.285;0.49
23;0.55;0.26;0.415
12;0.65;0.365;0.5
16;0.465;0.23;0.375
11;0.455;0.175;0.355
13;0.47;0.195;0.375
13;0.435;0.125;0.35
7;0.35;0.085;0.265
8;0.315;0.04;0.24
16;0.595;0.34;0.47
14;0.58;0.275;0.475
17;0.575;0.27;0.435
13;0.535;0.25;0.435
13;0.515;0.29;0.42
12;0.505;0.2;0.385
15;0.505;0.205;0.395
10;0.4;0.095;0.31
14;0.49;0.215;0.395
12;0.53;0.22;0.435
8;0.395;0.095;0.325
17;0.665;0.475;0.535
10;0.415;0.1;0.305
11;0.43;0.12;0.345
13;0.475;0.2;0.395
15;0.525;0.24;0.425
15;0.48;0.255;0.39
9;0.42;0.115;0.345
15;0.59;0.335;0.46
9;0.515;0.215;0.42
13;0.695;0.445;0.55
23;0.8;0.62;0.63
23;0.61;0.36;0.49
18;0.565;0.275;0.48
11;0.56;0.245;0.455
17;0.655;0.485;0.485
17;0.64;0.455;0.52
11;0.59;0.25;0.47
7;0.31;0.045;0.24
6;0.255;0.025;0.185
6;0.17;0.008;0.125
21;0.67;0.4;0.55
17;0.71;0.565;0.565
13;0.56;0.263;0.43
11;0.505;0.2175;0.4
16;0.525;0.2515;0.43
9;0.45;0.149;0.36
12;0.515;0.216;0.435
19;0.59;0.27;0.475
18;0.7;0.42;0.53
17;0.72;0.525;0.56
11;0.635;0.31;0.495
13;0.555;0.28;0.44
13;0.575;0.4;0.47
17;0.585;0.25;0.455
20;0.61;0.515;0.485
13;0.645;0.505;0.525
11;0.545;0.265;0.44
12;0.55;0.25;0.45
18;0.66;0.41;0.525
18;0.57;0.305;0.475
15;0.6;0.29;0.47
12;0.63;0.315;0.505
19;0.695;0.5;0.57
15;0.65;0.48;0.545
16;0.72;0.66;0.595
12;0.56;0.3;0.44
8;0.42;0.105;0.325
3;0.18;0.01;0.125
12;0.405;0.11;0.325
12;0.5;0.185;0.405
12;0.435;0.135;0.335
10;0.34;0.07;0.275
8;0.43;0.109;0.34
12;0.535;0.1815;0.41
12;0.415;0.106;0.325
10;0.36;0.0735;0.265
5;0.175;0.01;0.135
5;0.155;0.0075;0.115
11;0.525;0.215;0.43
16;0.525;0.21;0.39
11;0.44;0.132;0.345
12;0.45;0.14;0.345
14;0.485;0.177;0.365
11;0.47;0.1525;0.35
10;0.515;0.2215;0.375
11;0.42;0.144;0.34
16;0.455;0.1335;0.35
10;0.37;0.069;0.29
10;0.33;0.0605;0.25
7;0.3;0.043;0.22
14;0.625;0.38;0.46
14;0.61;0.32;0.475
14;0.625;0.35;0.465
17;0.635;0.435;0.505
14;0.5;0.19;0.385
17;0.53;0.235;0.43
13;0.445;0.17;0.33
12;0.585;0.195;0.415
16;0.44;0.14;0.355
10;0.29;0.045;0.225
15;0.555;0.3;0.455
15;0.655;0.315;0.515
10;0.58;0.32;0.46
12;0.625;0.395;0.43
15;0.62;0.33;0.485
8;0.64;0.36;0.5
10;0.505;0.167;0.375
9;0.5;0.1785;0.395
7;0.31;0.048;0.245
12;0.505;0.17;0.38
9;0.42;0.0955;0.305
10;0.4;0.113;0.315
18;0.425;0.13;0.315
11;0.31;0.04;0.235
18;0.465;0.155;0.35
10;0.465;0.16;0.36
13;0.35;0.06;0.255
15;0.52;0.26;0.415
12;0.475;0.1475;0.365
10;0.41;0.095;0.315
6;0.26;0.03;0.2
13;0.575;0.26;0.45
14;0.565;0.285;0.435
6;0.26;0.03;0.19
10;0.53;0.18;0.385
9;0.34;0.07;0.255
11;0.52;0.185;0.38
18;0.635;0.485;0.5
11;0.61;0.38;0.485
16;0.66;0.555;0.515
16;0.635;0.49;0.5
14;0.465;0.22;0.38
23;0.515;0.3;0.4
9;0.335;0.055;0.24
16;0.515;0.28;0.4
9;0.345;0.06;0.255
13;0.465;0.145;0.355
10;0.54;0.255;0.415
9;0.475;0.145;0.355
11;0.445;0.14;0.335
9;0.5;0.14;0.355
12;0.5;0.18;0.38
14;0.55;0.28;0.435
6;0.275;0.03;0.205
7;0.35;0.06;0.265
9;0.37;0.0835;0.285
10;0.42;0.145;0.33
10;0.35;0.06;0.26
9;0.395;0.096;0.305
8;0.325;0.032;0.2
5;0.275;0.027;0.2
6;0.235;0.022;0.17
5;0.25;0.0225;0.18
5;0.25;0.0225;0.185
4;0.2;0.011;0.145
20;0.585;0.358;0.47
14;0.445;0.19;0.35
13;0.5;0.27;0.385
8;0.44;0.13;0.325
17;0.515;0.315;0.405
11;0.52;0.215;0.405
11;0.5;0.18;0.39
9;0.425;0.105;0.325
16;0.51;0.235;0.415
8;0.37;0.07;0.275
13;0.54;0.24;0.415
11;0.615;0.24;0.475
20;0.565;0.375;0.44
14;0.645;0.385;0.515
14;0.615;0.32;0.47
14;0.605;0.31;0.49
12;0.59;0.28;0.455
18;0.645;0.38;0.485
13;0.57;0.34;0.42
8;0.47;0.135;0.355
14;0.5;0.2115;0.44
13;0.52;0.24;0.425
8;0.39;0.08;0.285
12;0.52;0.21;0.4
14;0.54;0.275;0.415
14;0.46;0.235;0.36
8;0.355;0.065;0.26
13;0.49;0.2515;0.4
11;0.63;0.3065;0.51
14;0.5;0.204;0.385
15;0.49;0.1835;0.39
7;0.44;0.113;0.325
10;0.515;0.3205;0.395
11;0.475;0.187;0.38
8;0.42;0.085;0.31
9;0.4;0.105;0.305
12;0.45;0.225;0.36
15;0.52;0.17;0.4
12;0.505;0.285;0.4
15;0.495;0.25;0.4
19;0.54;0.355;0.41
12;0.48;0.2;0.39
9;0.33;0.07;0.26
5;0.285;0.033;0.21
6;0.3;0.0345;0.23
6;0.31;0.083;0.24
6;0.34;0.0525;0.255
7;0.375;0.044;0.3
7;0.415;0.114;0.325
6;0.415;0.095;0.315
6;0.415;0.093;0.315
8;0.42;0.0945;0.32
6;0.425;0.105;0.31
8;0.465;0.1505;0.375
8;0.465;0.175;0.35
8;0.47;0.163;0.37
8;0.47;0.135;0.375
10;0.475;0.1625;0.365
7;0.48;0.161;0.37
8;0.5;0.211;0.4
7;0.505;0.172;0.39
9;0.525;0.199;0.425
9;0.54;0.2235;0.42
11;0.545;0.2625;0.45
9;0.565;0.2485;0.44
11;0.58;0.325;0.46
9;0.59;0.292;0.455
9;0.59;0.335;0.48
10;0.595;0.361;0.49
9;0.6;0.3175;0.475
8;0.6;0.35;0.5
9;0.6;0.288;0.485
10;0.605;0.309;0.475
10;0.625;0.33;0.49
10;0.63;0.384;0.5
12;0.64;0.471;0.585
11;0.64;0.431;0.5
12;0.655;0.513;0.545
11;0.66;0.4065;0.525
15;0.66;0.54;0.535
13;0.675;0.4535;0.555
13;0.675;0.474;0.55
9;0.69;0.4395;0.55
14;0.695;0.6095;0.53
10;0.7;0.43;0.525
10;0.73;0.435;0.57
4;0.205;0.013;0.15
4;0.225;0.016;0.17
5;0.23;0.02;0.18
4;0.275;0.0255;0.195
5;0.28;0.031;0.21
5;0.28;0.03;0.22
6;0.295;0.035;0.22
6;0.31;0.0365;0.225
7;0.315;0.047;0.235
7;0.34;0.07;0.265
6;0.37;0.07;0.29
6;0.38;0.07;0.285
7;0.39;0.08;0.295
6;0.405;0.088;0.31
7;0.415;0.095;0.325
7;0.44;0.111;0.335
6;0.44;0.1305;0.345
6;0.44;0.11;0.325
7;0.44;0.125;0.355
6;0.45;0.118;0.35
8;0.45;0.1325;0.35
7;0.455;0.1375;0.35
6;0.46;0.1165;0.35
7;0.46;0.107;0.345
6;0.46;0.111;0.345
7;0.465;0.12;0.355
9;0.465;0.1225;0.34
7;0.475;0.136;0.385
8;0.475;0.12;0.355
8;0.48;0.135;0.37
7;0.5;0.1485;0.375
7;0.5;0.1325;0.38
7;0.505;0.185;0.385
9;0.515;0.172;0.395
7;0.525;0.202;0.415
8;0.525;0.195;0.425
6;0.53;0.1505;0.42
6;0.53;0.1835;0.41
8;0.53;0.215;0.405
9;0.54;0.213;0.435
8;0.55;0.215;0.425
7;0.555;0.24;0.425
9;0.57;0.2505;0.445
8;0.57;0.2295;0.435
7;0.575;0.259;0.45
8;0.58;0.2425;0.445
8;0.585;0.2335;0.45
7;0.59;0.263;0.465
9;0.595;0.31;0.47
9;0.595;0.287;0.465
11;0.595;0.289;0.465
8;0.6;0.248;0.46
8;0.6;0.29;0.46
9;0.6;0.29;0.46
8;0.61;0.264;0.48
10;0.615;0.315;0.485
10;0.615;0.355;0.5
8;0.615;0.292;0.47
9;0.62;0.3225;0.51
10;0.62;0.345;0.485
9;0.62;0.3275;0.475
10;0.625;0.3385;0.48
9;0.625;0.3185;0.49
8;0.625;0.3595;0.49
11;0.63;0.38;0.495
9;0.63;0.2885;0.495
8;0.63;0.35;0.48
11;0.635;0.37;0.495
11;0.635;0.37;0.495
9;0.645;0.3165;0.49
12;0.645;0.3775;0.5
9;0.65;0.341;0.5
9;0.67;0.391;0.52
13;0.69;0.498;0.545
8;0.69;0.4325;0.54
10;0.695;0.4175;0.55
12;0.695;0.505;0.525
13;0.7;0.5165;0.575
10;0.705;0.624;0.56
12;0.765;0.5335;0.585
10;0.77;0.584;0.6
4;0.22;0.015;0.16
5;0.275;0.0315;0.205
5;0.29;0.035;0.21
6;0.33;0.048;0.24
6;0.355;0.0715;0.285
6;0.375;0.075;0.29
8;0.415;0.095;0.315
6;0.425;0.103;0.33
7;0.425;0.094;0.34
7;0.43;0.09;0.32
7;0.44;0.103;0.34
7;0.44;0.113;0.335
7;0.46;0.125;0.345
6;0.46;0.1345;0.37
7;0.465;0.1185;0.355
7;0.475;0.123;0.365
7;0.475;0.1455;0.375
8;0.485;0.157;0.375
8;0.49;0.13;0.375
8;0.49;0.15;0.38
7;0.495;0.136;0.38
8;0.5;0.1605;0.39
9;0.5;0.145;0.38
7;0.505;0.178;0.4
8;0.51;0.167;0.395
8;0.51;0.1725;0.385
9;0.515;0.168;0.4
9;0.52;0.175;0.395
9;0.545;0.201;0.43
7;0.545;0.205;0.42
7;0.545;0.17;0.42
9;0.545;0.18;0.4
8;0.55;0.1755;0.42
8;0.55;0.185;0.44
8;0.555;0.2105;0.425
9;0.565;0.213;0.43
9;0.57;0.255;0.45
9;0.57;0.25;0.45
9;0.57;0.2285;0.43
8;0.575;0.248;0.48
8;0.58;0.225;0.455
7;0.585;0.225;0.45
8;0.585;0.2245;0.435
8;0.59;0.249;0.47
9;0.59;0.26;0.46
8;0.59;0.2565;0.46
8;0.595;0.265;0.465
9;0.595;0.3345;0.47
9;0.595;0.227;0.46
10;0.6;0.491;0.49
10;0.605;0.293;0.48
9;0.615;0.2345;0.475
7;0.615;0.2505;0.45
9;0.615;0.246;0.47
10;0.615;0.2725;0.475
9;0.62;0.31;0.49
10;0.62;0.305;0.48
11;0.625;0.345;0.495
9;0.625;0.3095;0.49
10;0.625;0.327;0.48
11;0.63;0.37;0.505
10;0.63;0.375;0.51
8;0.63;0.176;0.465
9;0.645;0.335;0.515
9;0.645;0.285;0.48
9;0.645;0.317;0.52
9;0.65;0.3275;0.515
9;0.65;0.336;0.52
10;0.65;0.344;0.535
9;0.65;0.335;0.51
9;0.65;0.3055;0.49
10;0.66;0.3755;0.515
9;0.665;0.36;0.505
11;0.67;0.351;0.5
13;0.67;0.3935;0.51
13;0.675;0.412;0.55
11;0.68;0.406;0.52
11;0.68;0.4025;0.53
10;0.7;0.47;0.525
13;0.7;0.4405;0.55
11;0.725;0.405;0.53
9;0.725;0.5085;0.55
11;0.735;0.488;0.57
12;0.74;0.471;0.575
11;0.75;0.5285;0.555
3;0.19;0.0105;0.14
4;0.21;0.0105;0.15
4;0.25;0.02;0.175
5;0.29;0.031;0.215
6;0.335;0.0575;0.25
6;0.34;0.053;0.245
6;0.345;0.06;0.255
7;0.355;0.058;0.255
5;0.36;0.06;0.26
7;0.37;0.058;0.275
8;0.375;0.0825;0.29
7;0.375;0.066;0.275
7;0.385;0.081;0.3
8;0.385;0.068;0.285
8;0.395;0.09;0.32
7;0.4;0.0865;0.305
7;0.405;0.091;0.305
8;0.405;0.0995;0.31
7;0.405;0.085;0.305
6;0.405;0.0765;0.3
8;0.41;0.1;0.315
8;0.41;0.101;0.325
7;0.415;0.105;0.335
8;0.42;0.1;0.325
8;0.42;0.1015;0.315
7;0.43;0.105;0.34
9;0.445;0.14;0.36
8;0.45;0.1155;0.325
7;0.45;0.1185;0.335
8;0.455;0.1315;0.34
8;0.46;0.123;0.35
8;0.46;0.11;0.345
7;0.475;0.1325;0.355
11;0.48;0.172;0.375
8;0.485;0.16;0.38
8;0.485;0.2305;0.365
10;0.49;0.1615;0.365
9;0.505;0.21;0.385
9;0.505;0.165;0.38
8;0.51;0.1805;0.385
9;0.515;0.162;0.395
7;0.515;0.2;0.41
8;0.515;0.1615;0.39
8;0.525;0.195;0.385
10;0.525;0.199;0.415
8;0.525;0.2;0.4
9;0.525;0.19;0.375
10;0.535;0.245;0.43
8;0.545;0.275;0.44
10;0.55;0.225;0.43
10;0.55;0.236;0.425
9;0.55;0.205;0.42
10;0.55;0.203;0.425
9;0.55;0.2435;0.465
11;0.555;0.24;0.435
8;0.555;0.2785;0.445
10;0.56;0.245;0.44
11;0.56;0.251;0.435
11;0.565;0.29;0.43
10;0.57;0.265;0.445
9;0.575;0.23;0.435
10;0.58;0.3265;0.44
11;0.58;0.25;0.465
9;0.58;0.2705;0.425
10;0.585;0.295;0.46
10;0.585;0.274;0.465
9;0.585;0.22;0.42
8;0.585;0.225;0.455
9;0.59;0.254;0.47
10;0.59;0.275;0.475
10;0.595;0.278;0.475
8;0.6;0.28;0.48
11;0.6;0.367;0.495
9;0.6;0.24;0.45
9;0.6;0.315;0.51
10;0.61;0.29;0.48
11;0.61;0.272;0.45
10;0.615;0.2745;0.46
9;0.62;0.307;0.465
10;0.62;0.324;0.48
10;0.625;0.295;0.5
10;0.625;0.3465;0.49
12;0.63;0.34;0.505
10;0.63;0.265;0.475
12;0.63;0.3115;0.47
10;0.63;0.465;0.525
11;0.64;0.346;0.505
10;0.64;0.3175;0.485
10;0.64;0.285;0.495
11;0.64;0.2875;0.495
10;0.64;0.175;0.515
9;0.65;0.365;0.52
12;0.65;0.45;0.51
9;0.66;0.3745;0.505
11;0.66;0.422;0.525
9;0.675;0.475;0.525
13;0.7;0.4865;0.54
9;0.705;0.461;0.54
11;0.71;0.45;0.565
10;0.72;0.404;0.55
9;0.725;0.52;0.57
5;0.24;0.0155;0.17
4;0.255;0.021;0.195
4;0.275;0.026;0.2
7;0.32;0.042;0.235
6;0.325;0.043;0.24
7;0.33;0.0425;0.225
8;0.36;0.056;0.27
5;0.375;0.0585;0.265
6;0.375;0.0675;0.285
7;0.39;0.077;0.29
7;0.45;0.1095;0.335
7;0.455;0.1115;0.35
7;0.46;0.123;0.365
8;0.495;0.1405;0.375
9;0.5;0.1535;0.365
8;0.5;0.16;0.375
9;0.52;0.1985;0.4
7;0.52;0.1895;0.395
9;0.525;0.1815;0.43
7;0.535;0.189;0.405
9;0.54;0.21;0.42
9;0.54;0.2035;0.415
8;0.57;0.1965;0.425
8;0.57;0.25;0.42
9;0.58;0.27;0.445
8;0.58;0.2325;0.445
9;0.59;0.2595;0.47
10;0.59;0.2765;0.455
9;0.59;0.31;0.485
9;0.595;0.31;0.435
9;0.6;0.285;0.475
10;0.6;0.307;0.45
10;0.605;0.26;0.475
10;0.62;0.287;0.48
10;0.625;0.337;0.475
8;0.625;0.25;0.5
9;0.625;0.3485;0.485
10;0.63;0.294;0.49
10;0.63;0.3;0.485
12;0.635;0.4105;0.51
9;0.645;0.299;0.49
8;0.645;0.319;0.49
11;0.65;0.405;0.525
11;0.655;0.385;0.515
11;0.655;0.331;0.515
11;0.665;0.371;0.515
11;0.695;0.4755;0.54
11;0.72;0.3875;0.565
10;0.72;0.435;0.55
12;0.72;0.4945;0.565
10;0.735;0.5315;0.57
11;0.74;0.505;0.595
6;0.31;0.038;0.23
4;0.315;0.0405;0.235
5;0.32;0.0495;0.205
6;0.325;0.0455;0.25
7;0.335;0.056;0.26
5;0.37;0.058;0.28
7;0.37;0.065;0.27
7;0.375;0.072;0.28
8;0.4;0.088;0.315
6;0.41;0.09;0.305
8;0.425;0.115;0.34
7;0.435;0.115;0.335
7;0.445;0.0855;0.31
9;0.46;0.16;0.36
8;0.465;0.131;0.35
8;0.47;0.174;0.385
8;0.475;0.1545;0.375
8;0.495;0.161;0.375
9;0.5;0.1755;0.39
8;0.5;0.152;0.37
9;0.505;0.2;0.425
8;0.505;0.17;0.4
8;0.505;0.15;0.365
9;0.51;0.177;0.4
8;0.51;0.204;0.4
8;0.52;0.16;0.4
8;0.52;0.255;0.465
8;0.53;0.185;0.38
10;0.53;0.2525;0.405
8;0.535;0.24;0.445
11;0.54;0.246;0.425
10;0.54;0.1765;0.415
8;0.545;0.2055;0.43
10;0.545;0.208;0.43
8;0.55;0.244;0.435
8;0.55;0.21;0.425
9;0.55;0.2265;0.435
8;0.56;0.2175;0.43
9;0.56;0.222;0.435
8;0.575;0.228;0.425
9;0.575;0.246;0.455
8;0.575;0.23;0.45
8;0.58;0.29;0.465
10;0.58;0.305;0.46
9;0.58;0.248;0.45
9;0.58;0.2895;0.45
11;0.58;0.287;0.445
11;0.58;0.195;0.44
9;0.585;0.26;0.45
9;0.59;0.345;0.5
9;0.59;0.238;0.46
10;0.59;0.259;0.475
10;0.595;0.265;0.47
10;0.595;0.265;0.46
9;0.6;0.253;0.445
10;0.6;0.3135;0.48
10;0.6;0.3605;0.45
9;0.6;0.2775;0.45
11;0.6;0.315;0.465
13;0.605;0.335;0.495
9;0.605;0.3745;0.49
10;0.605;0.3;0.48
11;0.61;0.274;0.425
12;0.61;0.398;0.47
11;0.61;0.2915;0.48
11;0.61;0.2915;0.49
11;0.615;0.3165;0.475
9;0.615;0.29;0.515
10;0.615;0.2615;0.455
10;0.615;0.3185;0.495
9;0.62;0.277;0.475
10;0.62;0.3745;0.475
11;0.625;0.3525;0.495
10;0.625;0.3115;0.515
11;0.625;0.355;0.5
10;0.625;0.28;0.49
10;0.625;0.233;0.49
10;0.63;0.3885;0.48
9;0.63;0.315;0.53
10;0.63;0.34;0.485
7;0.63;0.348;0.51
11;0.635;0.406;0.485
11;0.635;0.367;0.52
10;0.635;0.355;0.485
8;0.635;0.352;0.5
11;0.635;0.345;0.515
11;0.64;0.363;0.505
11;0.64;0.4395;0.575
12;0.645;0.293;0.485
11;0.645;0.317;0.52
12;0.645;0.445;0.495
15;0.65;0.47;0.52
12;0.65;0.43;0.565
11;0.655;0.4535;0.5
12;0.655;0.405;0.515
13;0.66;0.394;0.525
10;0.66;0.3605;0.525
10;0.665;0.325;0.51
9;0.67;0.386;0.485
12;0.67;0.44;0.525
9;0.67;0.387;0.525
9;0.67;0.425;0.525
10;0.67;0.365;0.54
11;0.68;0.325;0.515
12;0.68;0.355;0.505
10;0.685;0.41;0.505
13;0.69;0.341;0.515
11;0.715;0.44;0.55
13;0.72;0.5305;0.58
12;0.735;0.625;0.59
12;0.745;0.495;0.575
6;0.32;0.0885;0.215
8;0.43;0.109;0.345
